blinded_case_id,sample_bucket,assertion_id,gene,variant_identifier,baseline_condition_label,followup_condition_label,domain,CAB_regime,CAB_routing_action,reason_code,evidence_fields_shown_to_adjudicator,condition_label_drift,cross_environment_drift,semantic_drift_without_reclassification,conservative_composite_non_portability,identity_vs_meaning_discordance,recommended_adjudication_question,expected_expert_decision_category,endpoint_status_hidden_shown_flag
CABCASE_6D848DCE02,false-negative predicted,CM_1678654,TTN,CM_1678654,, / follow-up semantic drift,cardiomyopathy,structural_functional_overlap,disease_specific_review,cardiac structural-functional overlap gene/domain,gene|variant_identifier|baseline_condition_label|domain|CAB_regime|CAB_routing_action|reason_code|classification|review_status|submitter_count,True,False,True,True,False,"Can this source-valid P/LP assertion be reused as deterministic disease meaning in the target context, or does it require contextual repair, disease-specific review, or PRF framing?",requires_disease_specific_expert_review,shown_answer_key
CABCASE_E83E34949D,false-negative predicted,CANCER_370193,ATM,CANCER_370193,, / follow-up semantic drift,hereditary_cancer,modifier_penetrance_boundary,direct_use,risk/penetrance-oriented domain or label,gene|variant_identifier|baseline_condition_label|domain|CAB_regime|CAB_routing_action|reason_code|classification|review_status|submitter_count,True,True,True,True,False,"Can this source-valid P/LP assertion be reused as deterministic disease meaning in the target context, or does it require contextual repair, disease-specific review, or PRF framing?",portable_direct_use_if_expert_confirms_same_disease_model,shown_answer_key
CABCASE_25133BDF06,false-negative predicted,CANCER_1330188,MSH6,CANCER_1330188,, / follow-up semantic drift,hereditary_cancer,modifier_penetrance_boundary,disease_specific_review,risk/penetrance-oriented domain or label,gene|variant_identifier|baseline_condition_label|domain|CAB_regime|CAB_routing_action|reason_code|classification|review_status|submitter_count,True,True,True,True,False,"Can this source-valid P/LP assertion be reused as deterministic disease meaning in the target context, or does it require contextual repair, disease-specific review, or PRF framing?",requires_disease_specific_expert_review,shown_answer_key
CABCASE_75D0D5F2B9,false-negative predicted,CANCER_231731,PALB2,CANCER_231731,, / follow-up semantic drift,hereditary_cancer,modifier_penetrance_boundary,population_penetrance_review,risk/penetrance-oriented domain or label,gene|variant_identifier|baseline_condition_label|domain|CAB_regime|CAB_routing_action|reason_code|classification|review_status|submitter_count,True,True,True,True,False,"Can this source-valid P/LP assertion be reused as deterministic disease meaning in the target context, or does it require contextual repair, disease-specific review, or PRF framing?",conditional_liability_or_PRF_needed,shown_answer_key
CABCASE_921D6CF8D4,false-negative predicted,CANCER_156172,BRCA2,CANCER_156172,, / follow-up semantic drift,hereditary_cancer,modifier_penetrance_boundary,disease_specific_review,risk/penetrance-oriented domain or label,gene|variant_identifier|baseline_condition_label|domain|CAB_regime|CAB_routing_action|reason_code|classification|review_status|submitter_count,True,False,True,True,False,"Can this source-valid P/LP assertion be reused as deterministic disease meaning in the target context, or does it require contextual repair, disease-specific review, or PRF framing?",requires_disease_specific_expert_review,shown_answer_key
CABCASE_580558F34B,false-negative predicted,CANCER_982701,MSH6,CANCER_982701,, / follow-up semantic drift,hereditary_cancer,modifier_penetrance_boundary,direct_use,risk/penetrance-oriented domain or label,gene|variant_identifier|baseline_condition_label|domain|CAB_regime|CAB_routing_action|reason_code|classification|review_status|submitter_count,True,True,True,True,False,"Can this source-valid P/LP assertion be reused as deterministic disease meaning in the target context, or does it require contextual repair, disease-specific review, or PRF framing?",portable_direct_use_if_expert_confirms_same_disease_model,shown_answer_key
CABCASE_6534CB186A,false-negative predicted,CANCER_90836,MSH2,CANCER_90836,, / follow-up semantic drift,hereditary_cancer,modifier_penetrance_boundary,direct_use,risk/penetrance-oriented domain or label,gene|variant_identifier|baseline_condition_label|domain|CAB_regime|CAB_routing_action|reason_code|classification|review_status|submitter_count,True,False,True,True,False,"Can this source-valid P/LP assertion be reused as deterministic disease meaning in the target context, or does it require contextual repair, disease-specific review, or PRF framing?",portable_direct_use_if_expert_confirms_same_disease_model,shown_answer_key
CABCASE_30BE8F57E2,false-negative predicted,CANCER_370971,ATM,CANCER_370971,, / follow-up semantic drift,hereditary_cancer,modifier_penetrance_boundary,direct_use,risk/penetrance-oriented domain or label,gene|variant_identifier|baseline_condition_label|domain|CAB_regime|CAB_routing_action|reason_code|classification|review_status|submitter_count,True,True,True,True,False,"Can this source-valid P/LP assertion be reused as deterministic disease meaning in the target context, or does it require contextual repair, disease-specific review, or PRF framing?",portable_direct_use_if_expert_confirms_same_disease_model,shown_answer_key
CABCASE_04308B4FE1,false-negative predicted,CANCER_864043,MSH6,CANCER_864043,, / follow-up semantic drift,hereditary_cancer,modifier_penetrance_boundary,disease_specific_review,risk/penetrance-oriented domain or label,gene|variant_identifier|baseline_condition_label|domain|CAB_regime|CAB_routing_action|reason_code|classification|review_status|submitter_count,True,True,True,True,False,"Can this source-valid P/LP assertion be reused as deterministic disease meaning in the target context, or does it require contextual repair, disease-specific review, or PRF framing?",requires_disease_specific_expert_review,shown_answer_key
CABCASE_BA723FD90D,false-negative predicted,CANCER_90150,MLH1,CANCER_90150,, / follow-up semantic drift,hereditary_cancer,modifier_penetrance_boundary,disease_specific_review,risk/penetrance-oriented domain or label,gene|variant_identifier|baseline_condition_label|domain|CAB_regime|CAB_routing_action|reason_code|classification|review_status|submitter_count,True,False,True,True,False,"Can this source-valid P/LP assertion be reused as deterministic disease meaning in the target context, or does it require contextual repair, disease-specific review, or PRF framing?",requires_disease_specific_expert_review,shown_answer_key
CABCASE_394B2D681A,false-negative predicted,CM_47237,TTN,CM_47237,, / follow-up semantic drift,cardiomyopathy,structural_functional_overlap,disease_specific_review,cardiac structural-functional overlap gene/domain,gene|variant_identifier|baseline_condition_label|domain|CAB_regime|CAB_routing_action|reason_code|classification|review_status|submitter_count,True,False,True,True,False,"Can this source-valid P/LP assertion be reused as deterministic disease meaning in the target context, or does it require contextual repair, disease-specific review, or PRF framing?",requires_disease_specific_expert_review,shown_answer_key
CABCASE_52B31E85DD,false-negative predicted,CANCER_1769939,MUTYH,CANCER_1769939,, / follow-up semantic drift,hereditary_cancer,modifier_penetrance_boundary,contextual_repair,risk/penetrance-oriented domain or label,gene|variant_identifier|baseline_condition_label|domain|CAB_regime|CAB_routing_action|reason_code|classification|review_status|submitter_count,True,True,True,True,False,"Can this source-valid P/LP assertion be reused as deterministic disease meaning in the target context, or does it require contextual repair, disease-specific review, or PRF framing?",requires_contextual_repair_before_reuse,shown_answer_key
CABCASE_250FA63812,false-negative predicted,CANCER_184498,BMPR1A,CANCER_184498,, / follow-up semantic drift,hereditary_cancer,modifier_penetrance_boundary,disease_specific_review,risk/penetrance-oriented domain or label,gene|variant_identifier|baseline_condition_label|domain|CAB_regime|CAB_routing_action|reason_code|classification|review_status|submitter_count,True,True,True,True,False,"Can this source-valid P/LP assertion be reused as deterministic disease meaning in the target context, or does it require contextual repair, disease-specific review, or PRF framing?",requires_disease_specific_expert_review,shown_answer_key
CABCASE_E46A31F852,false-negative predicted,CANCER_532474,CDH1,CANCER_532474,, / follow-up semantic drift,hereditary_cancer,modifier_penetrance_boundary,direct_use,risk/penetrance-oriented domain or label,gene|variant_identifier|baseline_condition_label|domain|CAB_regime|CAB_routing_action|reason_code|classification|review_status|submitter_count,True,False,True,True,False,"Can this source-valid P/LP assertion be reused as deterministic disease meaning in the target context, or does it require contextual repair, disease-specific review, or PRF framing?",portable_direct_use_if_expert_confirms_same_disease_model,shown_answer_key
CABCASE_0DA3962D39,false-negative predicted,CANCER_231945,APC,CANCER_231945,, / follow-up semantic drift,hereditary_cancer,modifier_penetrance_boundary,disease_specific_review,risk/penetrance-oriented domain or label,gene|variant_identifier|baseline_condition_label|domain|CAB_regime|CAB_routing_action|reason_code|classification|review_status|submitter_count,True,True,True,True,False,"Can this source-valid P/LP assertion be reused as deterministic disease meaning in the target context, or does it require contextual repair, disease-specific review, or PRF framing?",requires_disease_specific_expert_review,shown_answer_key
CABCASE_FAAFF893F4,false-negative predicted,CANCER_404148,PTEN,CANCER_404148,, / follow-up semantic drift,hereditary_cancer,modifier_penetrance_boundary,direct_use,risk/penetrance-oriented domain or label,gene|variant_identifier|baseline_condition_label|domain|CAB_regime|CAB_routing_action|reason_code|classification|review_status|submitter_count,True,False,True,True,False,"Can this source-valid P/LP assertion be reused as deterministic disease meaning in the target context, or does it require contextual repair, disease-specific review, or PRF framing?",portable_direct_use_if_expert_confirms_same_disease_model,shown_answer_key
