reviewer_id,reviewer_domain,blinded_case_id,assignment_type,case_domain,gene,variant_identifier,baseline_condition_label,target_context,primary_expert_endpoint_question,arrhythmia_high_value_gene,sads_cpvt_priority,portable_without_additional_interpretation,confidence_1_to_5,requires_disease_specific_review,requires_population_or_penetrance_context,requires_genotype_first_or_trigger_context,not_adjudicable,not_adjudicable_reason,short_rationale,review_minutes
HC_R3,hereditary_cancer,CABCASE_0AEFED7576,core_400_casebook,hereditary_cancer,ATM,CANCER_558225,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R1,hereditary_cancer,CABCASE_B961CCB383,core_400_casebook,hereditary_cancer,BRCA2,CANCER_267128,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R2,hereditary_cancer,CABCASE_B961CCB383,core_400_casebook,hereditary_cancer,BRCA2,CANCER_267128,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R3,hereditary_cancer,CABCASE_B961CCB383,core_400_casebook,hereditary_cancer,BRCA2,CANCER_267128,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R1,hereditary_cancer,CABCASE_3EAD58A146,core_400_casebook,hereditary_cancer,BRCA2,CANCER_267021,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R2,hereditary_cancer,CABCASE_3EAD58A146,core_400_casebook,hereditary_cancer,BRCA2,CANCER_267021,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R3,hereditary_cancer,CABCASE_3EAD58A146,core_400_casebook,hereditary_cancer,BRCA2,CANCER_267021,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R1,hereditary_cancer,CABCASE_96417B8C72,core_400_casebook,hereditary_cancer,MSH6,CANCER_1729527,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R2,hereditary_cancer,CABCASE_96417B8C72,core_400_casebook,hereditary_cancer,MSH6,CANCER_1729527,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R3,hereditary_cancer,CABCASE_96417B8C72,core_400_casebook,hereditary_cancer,MSH6,CANCER_1729527,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
CM_R1,cardiomyopathy,CABCASE_C3A26D47D6,core_400_casebook,cardiomyopathy,TTN,CM_519047,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
CM_R2,cardiomyopathy,CABCASE_C3A26D47D6,core_400_casebook,cardiomyopathy,TTN,CM_519047,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
CM_R3,cardiomyopathy,CABCASE_C3A26D47D6,core_400_casebook,cardiomyopathy,TTN,CM_519047,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R1,hereditary_cancer,CABCASE_A64AD72538,core_400_casebook,hereditary_cancer,CDH1,CANCER_918853,,assertion portability into the stated target context,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R2,hereditary_cancer,CABCASE_A64AD72538,core_400_casebook,hereditary_cancer,CDH1,CANCER_918853,,assertion portability into the stated target context,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R3,hereditary_cancer,CABCASE_A64AD72538,core_400_casebook,hereditary_cancer,CDH1,CANCER_918853,,assertion portability into the stated target context,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
CM_R1,cardiomyopathy,CABCASE_684906119A,core_400_casebook,cardiomyopathy,TNNI3,CM_177679,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
CM_R2,cardiomyopathy,CABCASE_684906119A,core_400_casebook,cardiomyopathy,TNNI3,CM_177679,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
CM_R3,cardiomyopathy,CABCASE_684906119A,core_400_casebook,cardiomyopathy,TNNI3,CM_177679,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
CM_R1,cardiomyopathy,CABCASE_2BA25BB6FE,core_400_casebook,cardiomyopathy,MYBPC3,CM_1454685,,assertion portability into the stated target context,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
CM_R2,cardiomyopathy,CABCASE_2BA25BB6FE,core_400_casebook,cardiomyopathy,MYBPC3,CM_1454685,,assertion portability into the stated target context,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
CM_R3,cardiomyopathy,CABCASE_2BA25BB6FE,core_400_casebook,cardiomyopathy,MYBPC3,CM_1454685,,assertion portability into the stated target context,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R1,hereditary_cancer,CABCASE_3A2DD70F23,core_400_casebook,hereditary_cancer,MLH1,CANCER_90322,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R2,hereditary_cancer,CABCASE_3A2DD70F23,core_400_casebook,hereditary_cancer,MLH1,CANCER_90322,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R3,hereditary_cancer,CABCASE_3A2DD70F23,core_400_casebook,hereditary_cancer,MLH1,CANCER_90322,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R1,hereditary_cancer,CABCASE_14E2DEE7FF,core_400_casebook,hereditary_cancer,APC,CANCER_1750871,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R2,hereditary_cancer,CABCASE_14E2DEE7FF,core_400_casebook,hereditary_cancer,APC,CANCER_1750871,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R3,hereditary_cancer,CABCASE_14E2DEE7FF,core_400_casebook,hereditary_cancer,APC,CANCER_1750871,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R1,hereditary_cancer,CABCASE_593D96B329,core_400_casebook,hereditary_cancer,BRCA2,CANCER_1325644,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R2,hereditary_cancer,CABCASE_593D96B329,core_400_casebook,hereditary_cancer,BRCA2,CANCER_1325644,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
HC_R3,hereditary_cancer,CABCASE_593D96B329,core_400_casebook,hereditary_cancer,BRCA2,CANCER_1325644,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,,,,,,,,,
