blinded_case_id,assertion_id,gene,variant_identifier,baseline_condition_label,domain,recommended_adjudication_question,target_context,primary_expert_endpoint_question,arrhythmia_high_value_gene,sads_cpvt_priority,expert_endpoint_status,reviewer_blinding
CABCASE_BA723FD90D,CANCER_90150,MLH1,CANCER_90150,,hereditary_cancer,"Can this source-valid P/LP assertion be reused as deterministic disease meaning in the target context, or does it require contextual repair, disease-specific review, or PRF framing?",disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,pending_real_expert_review,true_blind_no_followup_temporal_endpoint_or_CAB_prediction_columns
CABCASE_394B2D681A,CM_47237,TTN,CM_47237,,cardiomyopathy,"Can this source-valid P/LP assertion be reused as deterministic disease meaning in the target context, or does it require contextual repair, disease-specific review, or PRF framing?",disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,pending_real_expert_review,true_blind_no_followup_temporal_endpoint_or_CAB_prediction_columns
CABCASE_52B31E85DD,CANCER_1769939,MUTYH,CANCER_1769939,,hereditary_cancer,"Can this source-valid P/LP assertion be reused as deterministic disease meaning in the target context, or does it require contextual repair, disease-specific review, or PRF framing?",reuse after condition-label or disease-model context repair,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,pending_real_expert_review,true_blind_no_followup_temporal_endpoint_or_CAB_prediction_columns
CABCASE_250FA63812,CANCER_184498,BMPR1A,CANCER_184498,,hereditary_cancer,"Can this source-valid P/LP assertion be reused as deterministic disease meaning in the target context, or does it require contextual repair, disease-specific review, or PRF framing?",disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,pending_real_expert_review,true_blind_no_followup_temporal_endpoint_or_CAB_prediction_columns
CABCASE_E46A31F852,CANCER_532474,CDH1,CANCER_532474,,hereditary_cancer,"Can this source-valid P/LP assertion be reused as deterministic disease meaning in the target context, or does it require contextual repair, disease-specific review, or PRF framing?",assertion portability into the stated target context,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,pending_real_expert_review,true_blind_no_followup_temporal_endpoint_or_CAB_prediction_columns
CABCASE_0DA3962D39,CANCER_231945,APC,CANCER_231945,,hereditary_cancer,"Can this source-valid P/LP assertion be reused as deterministic disease meaning in the target context, or does it require contextual repair, disease-specific review, or PRF framing?",disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,pending_real_expert_review,true_blind_no_followup_temporal_endpoint_or_CAB_prediction_columns
CABCASE_FAAFF893F4,CANCER_404148,PTEN,CANCER_404148,,hereditary_cancer,"Can this source-valid P/LP assertion be reused as deterministic disease meaning in the target context, or does it require contextual repair, disease-specific review, or PRF framing?",assertion portability into the stated target context,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,pending_real_expert_review,true_blind_no_followup_temporal_endpoint_or_CAB_prediction_columns
CABCASE_B7114E4619,CANCER_1071630,MSH6,CANCER_1071630,,hereditary_cancer,"Can this source-valid P/LP assertion be reused as deterministic disease meaning in the target context, or does it require contextual repair, disease-specific review, or PRF framing?",disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,pending_real_expert_review,true_blind_no_followup_temporal_endpoint_or_CAB_prediction_columns
CABCASE_D33E9B5C16,CANCER_1418898,BRCA2,CANCER_1418898,,hereditary_cancer,"Can this source-valid P/LP assertion be reused as deterministic disease meaning in the target context, or does it require contextual repair, disease-specific review, or PRF framing?",disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,pending_real_expert_review,true_blind_no_followup_temporal_endpoint_or_CAB_prediction_columns
CABCASE_17B7427517,CANCER_37726,BRCA2,CANCER_37726,,hereditary_cancer,"Can this source-valid P/LP assertion be reused as deterministic disease meaning in the target context, or does it require contextual repair, disease-specific review, or PRF framing?",disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,pending_real_expert_review,true_blind_no_followup_temporal_endpoint_or_CAB_prediction_columns
CABCASE_861C26193D,CANCER_1411804,PMS2,CANCER_1411804,,hereditary_cancer,"Can this source-valid P/LP assertion be reused as deterministic disease meaning in the target context, or does it require contextual repair, disease-specific review, or PRF framing?",disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,pending_real_expert_review,true_blind_no_followup_temporal_endpoint_or_CAB_prediction_columns
CABCASE_3F095CD536,CM_1687148,TTN,CM_1687148,,cardiomyopathy,"Can this source-valid P/LP assertion be reused as deterministic disease meaning in the target context, or does it require contextual repair, disease-specific review, or PRF framing?",disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,pending_real_expert_review,true_blind_no_followup_temporal_endpoint_or_CAB_prediction_columns
CABCASE_0AEFED7576,CANCER_558225,ATM,CANCER_558225,,hereditary_cancer,"Can this source-valid P/LP assertion be reused as deterministic disease meaning in the target context, or does it require contextual repair, disease-specific review, or PRF framing?",disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,pending_real_expert_review,true_blind_no_followup_temporal_endpoint_or_CAB_prediction_columns
