assertion_id,variation_id,gene,condition_label_followup,followup_environment_v2,classification_change,condition_label_change,cross_environment_drift,within_environment_label_drift,self_loop_stable,review_status_change,submitter_count_change,any_meaning_drift,semantic_drift_without_reclassification
CM_620416,620416,DSP,not provided;6 conditions;Familial isolated arrhythmogenic right ventricular dysplasia;Arrhythmogenic cardiomyopathy with wooly hair and keratoderma;Arrhythmogenic right ventricular dysplasia 8;Cardiomyopathy,ARVC/ACM,False,True,True,False,False,False,True,True,True
CM_620418,620418,FLNC,not provided;Cardiovascular phenotype;Hypertrophic cardiomyopathy 26;Distal myopathy with posterior leg and anterior hand involvement;Myofibrillar myopathy 5;Primary familial dilated cardiomyopathy;FLNC-related disorder,HCM,False,True,False,True,True,False,True,True,True
CM_620460,620460,TTN,not provided;Autosomal recessive limb-girdle muscular dystrophy type 2J;Dilated cardiomyopathy 1G,DCM,False,False,False,False,True,False,True,False,False
CM_620494,620494,TTN,not provided;Autosomal recessive limb-girdle muscular dystrophy type 2J;Dilated cardiomyopathy 1G,DCM,False,False,False,False,True,False,False,False,False
CM_620510,620510,TTN,not provided;Dilated cardiomyopathy 1G,DCM,False,True,True,False,False,False,True,True,True
CM_620522,620522,BAG3,not provided,other/unknown,False,False,False,False,True,False,False,False,False
CM_620529,620529,BAG3,not provided;Myofibrillar myopathy 6;Dilated cardiomyopathy 1HH;Cardiovascular phenotype,DCM,False,True,False,True,True,False,True,True,True
CM_620569,620569,MYBPC3,not provided;Hypertrophic cardiomyopathy,HCM,False,False,False,False,True,False,False,False,False
CM_623771,623771,MYBPC3,not provided,other/unknown,False,False,False,False,True,False,False,False,False
CM_624302,624302,FLNC,not provided,other/unknown,False,False,False,False,True,False,False,False,False
CM_625156,625156,TTN,Dilated cardiomyopathy 1G;Cardiomyopathy;Autosomal recessive limb-girdle muscular dystrophy type 2J;6 conditions;Primary dilated cardiomyopathy;Cardiovascular phenotype,DCM,False,True,False,True,True,False,True,True,True
CM_625774,625774,TTN,"Myopathy, myofibrillar, 9, with early respiratory failure",other/unknown,False,False,False,False,True,False,False,False,False
CM_626396,626396,TTN,Cardiomyopathy,nonspecific cardiomyopathy,False,False,False,False,True,False,False,False,False
CM_626407,626407,TTN,Cardiomyopathy,nonspecific cardiomyopathy,False,False,False,False,True,False,False,False,False
CM_626418,626418,TTN,Cardiomyopathy;Autosomal recessive limb-girdle muscular dystrophy type 2J;Dilated cardiomyopathy 1G,DCM,False,False,False,False,True,False,False,False,False
CM_626492,626492,DSP,Cardiomyopathy,nonspecific cardiomyopathy,False,False,False,False,True,False,False,False,False
CM_626509,626509,MYBPC3,Cardiomyopathy,nonspecific cardiomyopathy,False,False,False,False,True,False,False,False,False
CM_626517,626517,MYBPC3,Cardiomyopathy,nonspecific cardiomyopathy,False,False,False,False,True,False,False,False,False
CM_626518,626518,MYBPC3,Cardiomyopathy,nonspecific cardiomyopathy,False,False,False,False,True,False,False,False,False
CM_626663,626663,TTN,Cardiomyopathy;not provided;Autosomal recessive limb-girdle muscular dystrophy type 2J;Dilated cardiomyopathy 1G,DCM,False,False,False,False,True,False,False,False,False
CM_626669,626669,TTN,Cardiomyopathy,nonspecific cardiomyopathy,False,False,False,False,True,False,False,False,False
CM_626677,626677,TTN,Cardiomyopathy,nonspecific cardiomyopathy,False,False,False,False,True,False,False,False,False
CM_626678,626678,TTN,Cardiomyopathy;Cardiovascular phenotype;Autosomal recessive limb-girdle muscular dystrophy type 2J;Dilated cardiomyopathy 1G,DCM,False,True,True,False,False,False,True,True,True
CM_626683,626683,TTN,Cardiomyopathy;Cardiovascular phenotype;Autosomal recessive limb-girdle muscular dystrophy type 2J;Dilated cardiomyopathy 1G,DCM,False,True,True,False,False,True,True,True,True
CM_626709,626709,TTN,Cardiomyopathy,nonspecific cardiomyopathy,False,False,False,False,True,False,False,False,False
CM_626736,626736,DSP,Cardiomyopathy,nonspecific cardiomyopathy,False,False,False,False,True,False,False,False,False
CM_626743,626743,DSP,Cardiomyopathy,nonspecific cardiomyopathy,False,False,False,False,True,False,False,False,False
CM_626760,626760,MYBPC3,Cardiomyopathy,nonspecific cardiomyopathy,False,False,False,False,True,False,False,False,False
CM_626761,626761,MYBPC3,Cardiomyopathy,nonspecific cardiomyopathy,False,False,False,False,True,False,False,False,False
CM_626763,626763,MYBPC3,Cardiomyopathy,nonspecific cardiomyopathy,False,False,False,False,True,False,False,False,False
CM_626766,626766,MYBPC3,Cardiomyopathy;Cardiovascular phenotype,nonspecific cardiomyopathy,False,False,False,False,True,False,False,False,False
CM_626783,626783,MYBPC3,Cardiomyopathy,nonspecific cardiomyopathy,False,False,False,False,True,False,False,False,False
CM_626804,626804,PKP2,Cardiomyopathy;Cardiovascular phenotype,nonspecific cardiomyopathy,False,False,False,False,True,False,False,False,False
CM_626827,626827,ACTC1,Cardiomyopathy;Dilated cardiomyopathy 1R;Atrial septal defect 5;Hypertrophic cardiomyopathy 11;Cardiovascular phenotype,HCM,False,False,False,False,True,False,False,False,False
CM_627591,627591,MYBPC3,Hypertrophic cardiomyopathy 4;Cardiovascular phenotype,HCM,False,False,False,False,True,False,False,False,False
CM_632788,632788,DSP,Cardiomyopathy;Arrhythmogenic right ventricular dysplasia 8;Arrhythmogenic cardiomyopathy with wooly hair and keratoderma,ARVC/ACM,False,True,False,True,True,False,False,True,True
CM_632792,632792,DSP,Cardiomyopathy;not provided;Arrhythmogenic right ventricular dysplasia 8;Arrhythmogenic cardiomyopathy with wooly hair and keratoderma,ARVC/ACM,False,True,True,False,False,False,True,True,True
CM_633290,633290,LMNA,Cardiomyopathy;Charcot-Marie-Tooth disease type 2;not provided,nonspecific cardiomyopathy,False,True,False,True,True,False,True,True,True
CM_634543,634543,MYH7,MYH7-related disorder,other/unknown,False,True,False,True,True,False,False,True,True
CM_634544,634544,MYH7,MYH7-related disorder,other/unknown,False,True,False,True,True,False,False,True,True
CM_634638,634638,LMNA,Dilated cardiomyopathy 1A,DCM,False,False,False,False,True,False,False,False,False
CM_634902,634902,TTN,Third degree atrioventricular block,conduction-cardiomyopathy overlap,False,False,False,False,True,False,False,False,False
CM_635223,635223,MYH7,not provided;Hypertrophic cardiomyopathy 1;Cardiovascular phenotype,HCM,False,False,False,False,True,False,False,False,False
CM_635228,635228,PKP2,not provided;Arrhythmogenic right ventricular cardiomyopathy;Arrhythmogenic right ventricular dysplasia 9;Cardiovascular phenotype,ARVC/ACM,False,True,True,False,False,True,True,True,True
CM_635236,635236,TTN,not provided,other/unknown,False,False,False,False,True,False,False,False,False
CM_635237,635237,TTN,not provided,other/unknown,False,False,False,False,True,False,False,False,False
CM_635763,635763,MYBPC3,Left ventricular noncompaction 10;Left ventricular noncompaction cardiomyopathy,LVNC,False,False,False,False,True,False,False,False,False
CM_635764,635764,MYBPC3,Left ventricular noncompaction 10,LVNC,False,False,False,False,True,False,False,False,False
CM_636306,636306,LMNA,Abnormality of the musculature,other/unknown,False,False,False,False,True,False,False,False,False
CM_636353,636353,TTN,not provided,other/unknown,False,False,False,False,True,False,False,False,False
CM_636375,636375,TTN,not provided,other/unknown,False,False,False,False,True,False,False,False,False
CM_636376,636376,TTN,not provided;Cardiovascular phenotype,other/unknown,False,True,False,True,True,True,True,True,True
CM_636377,636377,TTN,not provided,other/unknown,False,False,False,False,True,False,False,False,False
CM_636386,636386,DSP,not provided,other/unknown,False,False,False,False,True,False,False,False,False
CM_636395,636395,LMNA,not provided;Charcot-Marie-Tooth disease type 2,other/unknown,False,True,False,True,True,True,True,True,True
CM_636404,636404,TTN,not provided;Dilated cardiomyopathy 1G;Autosomal recessive limb-girdle muscular dystrophy type 2J,DCM,False,False,False,False,True,False,False,False,False
CM_636475,636475,LMNA,not provided,other/unknown,False,False,False,False,True,False,False,False,False
CM_636515,636515,BAG3,not provided,other/unknown,False,False,False,False,True,False,False,False,False
CM_636516,636516,MYBPC3,not provided,other/unknown,False,False,False,False,True,False,False,False,False
CM_636536,636536,MYBPC3,not provided,other/unknown,False,False,False,False,True,False,False,False,False
CM_636561,636561,TTN,not provided;Cardiovascular phenotype;Dilated cardiomyopathy 1G;Autosomal recessive limb-girdle muscular dystrophy type 2J,DCM,False,True,True,False,False,False,True,True,True
CM_636562,636562,MYBPC3,not provided;Cardiovascular phenotype,other/unknown,False,True,False,True,True,True,True,True,True
CM_636594,636594,TTN,not provided;Dilated cardiomyopathy 1G;Autosomal recessive limb-girdle muscular dystrophy type 2J,DCM,False,True,True,False,False,True,True,True,True
CM_636600,636600,TTN,not provided;Dilated cardiomyopathy 1G;Autosomal recessive limb-girdle muscular dystrophy type 2J,DCM,False,True,True,False,False,True,True,True,True
CM_636601,636601,LMNA,not provided;Charcot-Marie-Tooth disease type 2,other/unknown,False,True,False,True,True,True,True,True,True
CM_636610,636610,TNNT2,not provided,other/unknown,False,False,False,False,True,False,False,False,False
CM_636616,636616,FLNC,not provided,other/unknown,False,False,False,False,True,False,False,False,False
CM_636639,636639,TTN,not provided;Dilated cardiomyopathy 1G;Autosomal recessive limb-girdle muscular dystrophy type 2J,DCM,False,True,True,False,False,True,True,True,True
CM_636672,636672,TTN,not provided;Dilated cardiomyopathy 1G;Autosomal recessive limb-girdle muscular dystrophy type 2J,DCM,False,True,True,False,False,True,True,True,True
CM_636710,636710,MYBPC3,not provided,other/unknown,False,False,False,False,True,False,False,False,False
CM_636719,636719,TTN,not provided,other/unknown,False,False,False,False,True,False,False,False,False
CM_636721,636721,TTN,not provided;Dilated cardiomyopathy 1G;Autosomal recessive limb-girdle muscular dystrophy type 2J,DCM,False,True,True,False,False,True,True,True,True
CM_636723,636723,MYBPC3,not provided,other/unknown,False,False,False,False,True,False,False,False,False
CM_636725,636725,TTN,not provided;Dilated cardiomyopathy 1G;Autosomal recessive limb-girdle muscular dystrophy type 2J,DCM,False,False,False,False,True,False,False,False,False
CM_636730,636730,FLNC,not provided,other/unknown,False,False,False,False,True,False,False,False,False
CM_636742,636742,TTN,not provided,other/unknown,False,False,False,False,True,False,False,False,False
CM_636775,636775,TTN,not provided,other/unknown,False,False,False,False,True,False,False,False,False
CM_636801,636801,TTN,not provided,other/unknown,False,False,False,False,True,False,False,False,False
CM_636807,636807,MYBPC3,not provided,other/unknown,False,False,False,False,True,False,False,False,False
CM_636826,636826,MYH7,not provided;Hypertrophic cardiomyopathy;Cardiovascular phenotype;Hypertrophic cardiomyopathy 1,HCM,False,True,True,False,False,True,True,True,True
CM_636850,636850,DSP,"not provided;Lethal acantholytic epidermolysis bullosa;Arrhythmogenic cardiomyopathy with wooly hair and keratoderma;Arrhythmogenic right ventricular dysplasia 8;Keratosis palmoplantaris striata 2;Cardiomyopathy, dilated, with wooly hair, keratoderma, and tooth agenesis",ARVC/ACM,False,True,True,False,False,True,True,True,True
CM_636855,636855,TTN,not provided;Cardiomyopathy;Dilated cardiomyopathy 1G;Autosomal recessive limb-girdle muscular dystrophy type 2J,DCM,False,True,True,False,False,True,True,True,True
CM_636868,636868,TTN,not provided;Dilated cardiomyopathy 1G;Autosomal recessive limb-girdle muscular dystrophy type 2J,DCM,False,False,False,False,True,False,False,False,False
CM_636930,636930,TTN,not provided,other/unknown,False,False,False,False,True,False,False,False,False
CM_636943,636943,MYBPC3,not provided;Hypertrophic cardiomyopathy,HCM,False,False,False,False,True,False,False,False,False
CM_636974,636974,TTN,not provided,other/unknown,False,False,False,False,True,False,False,False,False
CM_636978,636978,TTN,not provided;Dilated cardiomyopathy 1G;Autosomal recessive limb-girdle muscular dystrophy type 2J;Cardiovascular phenotype,DCM,False,False,False,False,True,False,True,False,False
CM_636987,636987,TTN,not provided;Cardiovascular phenotype,other/unknown,False,False,False,False,True,False,False,False,False
CM_637016,637016,LMNA,Primary dilated cardiomyopathy,DCM,False,False,False,False,True,False,False,False,False
CM_637963,637963,MYBPC3,Hypertrophic cardiomyopathy 4,HCM,False,False,False,False,True,False,False,False,False
CM_638008,638008,TTN,Dilated cardiomyopathy 1G;Autosomal recessive limb-girdle muscular dystrophy type 2J,DCM,False,True,False,True,True,True,True,True,True
CM_638010,638010,BAG3,Dilated cardiomyopathy 1HH,DCM,False,False,False,False,True,False,False,False,False
CM_639669,639669,DES,Desmin-related myofibrillar myopathy,other/unknown,False,False,False,False,True,False,False,False,False
CM_639810,639810,TTN,Dilated cardiomyopathy 1G;Autosomal recessive limb-girdle muscular dystrophy type 2J;Cardiovascular phenotype,DCM,False,False,False,False,True,False,False,False,False
CM_639905,639905,DSG2,Arrhythmogenic right ventricular dysplasia 10,other/unknown,False,False,False,False,True,False,False,False,False
CM_640296,640296,LMNA,Charcot-Marie-Tooth disease type 2;Cardiovascular phenotype,other/unknown,False,True,False,True,True,True,True,True,True
CM_640320,640320,FLNC,not provided;Myofibrillar myopathy 5;Hypertrophic cardiomyopathy 26;Distal myopathy with posterior leg and anterior hand involvement,HCM,False,True,False,True,True,False,False,True,True
CM_640578,640578,PKP2,Arrhythmogenic right ventricular dysplasia 9;Cardiomyopathy;Cardiovascular phenotype,nonspecific cardiomyopathy,False,True,True,False,False,True,True,True,True
CM_640649,640649,LMNA,Charcot-Marie-Tooth disease type 2,other/unknown,False,False,False,False,True,False,False,False,False
CM_640722,640722,TTN,Dilated cardiomyopathy 1G;Autosomal recessive limb-girdle muscular dystrophy type 2J,DCM,False,False,False,False,True,False,False,False,False
CM_640859,640859,TTN,Dilated cardiomyopathy 1G;Autosomal recessive limb-girdle muscular dystrophy type 2J,DCM,False,False,False,False,True,False,False,False,False
CM_640886,640886,TTN,Dilated cardiomyopathy 1G;Autosomal recessive limb-girdle muscular dystrophy type 2J;Left ventricular noncompaction cardiomyopathy;not provided;6 conditions,LVNC,False,True,False,True,True,False,True,True,True
CM_641131,641131,TTN,Dilated cardiomyopathy 1G;Autosomal recessive limb-girdle muscular dystrophy type 2J,DCM,False,False,False,False,True,False,False,False,False
CM_641138,641138,DES,Desmin-related myofibrillar myopathy,other/unknown,False,False,False,False,True,False,False,False,False
CM_641368,641368,FLNC,Cardiovascular phenotype;Hypertrophic cardiomyopathy 26;not provided;Myofibrillar myopathy 5;Distal myopathy with posterior leg and anterior hand involvement,HCM,False,True,False,True,True,False,True,True,True
CM_641590,641590,TTN,Dilated cardiomyopathy 1G;Autosomal recessive limb-girdle muscular dystrophy type 2J,DCM,False,False,False,False,True,False,False,False,False
CM_641938,641938,JUP,Arrhythmogenic right ventricular dysplasia 12;Naxos disease,other/unknown,False,False,False,False,True,False,False,False,False
CM_642168,642168,DSP,Arrhythmogenic cardiomyopathy with wooly hair and keratoderma;Arrhythmogenic right ventricular dysplasia 8,ARVC/ACM,False,True,False,True,True,False,False,True,True
CM_642239,642239,TTN,Dilated cardiomyopathy 1G;Autosomal recessive limb-girdle muscular dystrophy type 2J,DCM,False,False,False,False,True,False,False,False,False
CM_642313,642313,FLNC,Primary dilated cardiomyopathy;Cardiovascular phenotype;not provided;Myofibrillar myopathy 5;Hypertrophic cardiomyopathy 26;Distal myopathy with posterior leg and anterior hand involvement,HCM,False,True,False,True,True,False,True,True,True
