assertion_id,ClinVar VariationID,gene,condition label,classification,review status,submitter count,baseline environment,domain,source date,ClinVar LastEvaluated,new_or_updated_status,source_file,registry_note
PROSP_CLV_3759681,3759681,TTN,Dilated cardiomyopathy 1G;Autosomal recessive limb-girdle muscular dystrophy type 2J,Likely pathogenic,"criteria provided, single submitter",1,Dilated cardiomyopathy 1G;Autosomal recessive limb-girdle muscular dystrophy type 2J,cardiomyopathy,2026-05-05,"Nov 03, 2024",new_in_current_snapshot,ClinVar variant_summary.txt.gz,baseline_only_public_assertion_snapshot
PROSP_CLV_3759683,3759683,TTN,Dilated cardiomyopathy 1G;Autosomal recessive limb-girdle muscular dystrophy type 2J,Likely pathogenic,"criteria provided, single submitter",1,Dilated cardiomyopathy 1G;Autosomal recessive limb-girdle muscular dystrophy type 2J,cardiomyopathy,2026-05-05,"Dec 23, 2024",new_in_current_snapshot,ClinVar variant_summary.txt.gz,baseline_only_public_assertion_snapshot
PROSP_CLV_3759684,3759684,TTN,Dilated cardiomyopathy 1G;Autosomal recessive limb-girdle muscular dystrophy type 2J,Likely pathogenic,"criteria provided, single submitter",1,Dilated cardiomyopathy 1G;Autosomal recessive limb-girdle muscular dystrophy type 2J,cardiomyopathy,2026-05-05,"Dec 26, 2024",new_in_current_snapshot,ClinVar variant_summary.txt.gz,baseline_only_public_assertion_snapshot
PROSP_CLV_3759713,3759713,TTN,Dilated cardiomyopathy 1G;Autosomal recessive limb-girdle muscular dystrophy type 2J,Likely pathogenic,"criteria provided, single submitter",1,Dilated cardiomyopathy 1G;Autosomal recessive limb-girdle muscular dystrophy type 2J,cardiomyopathy,2026-05-05,"Nov 05, 2024",new_in_current_snapshot,ClinVar variant_summary.txt.gz,baseline_only_public_assertion_snapshot
PROSP_CLV_3759719,3759719,TTN,Dilated cardiomyopathy 1G;Autosomal recessive limb-girdle muscular dystrophy type 2J,Likely pathogenic,"criteria provided, single submitter",1,Dilated cardiomyopathy 1G;Autosomal recessive limb-girdle muscular dystrophy type 2J,cardiomyopathy,2026-05-05,"Nov 06, 2024",new_in_current_snapshot,ClinVar variant_summary.txt.gz,baseline_only_public_assertion_snapshot
PROSP_CLV_3759725,3759725,TTN,Dilated cardiomyopathy 1G;Autosomal recessive limb-girdle muscular dystrophy type 2J,Likely pathogenic,"criteria provided, single submitter",1,Dilated cardiomyopathy 1G;Autosomal recessive limb-girdle muscular dystrophy type 2J,cardiomyopathy,2026-05-05,"Nov 06, 2024",new_in_current_snapshot,ClinVar variant_summary.txt.gz,baseline_only_public_assertion_snapshot
PROSP_CLV_3759730,3759730,TTN,Dilated cardiomyopathy 1G;Autosomal recessive limb-girdle muscular dystrophy type 2J,Likely pathogenic,"criteria provided, single submitter",1,Dilated cardiomyopathy 1G;Autosomal recessive limb-girdle muscular dystrophy type 2J,cardiomyopathy,2026-05-05,"Nov 07, 2024",new_in_current_snapshot,ClinVar variant_summary.txt.gz,baseline_only_public_assertion_snapshot
PROSP_CLV_3759741,3759741,TTN,Dilated cardiomyopathy 1G;Autosomal recessive limb-girdle muscular dystrophy type 2J,Likely pathogenic,"criteria provided, single submitter",1,Dilated cardiomyopathy 1G;Autosomal recessive limb-girdle muscular dystrophy type 2J,cardiomyopathy,2026-05-05,"Nov 10, 2024",new_in_current_snapshot,ClinVar variant_summary.txt.gz,baseline_only_public_assertion_snapshot
PROSP_CLV_3759754,3759754,TTN,Dilated cardiomyopathy 1G;Autosomal recessive limb-girdle muscular dystrophy type 2J,Likely pathogenic,"criteria provided, single submitter",1,Dilated cardiomyopathy 1G;Autosomal recessive limb-girdle muscular dystrophy type 2J,cardiomyopathy,2026-05-05,"Nov 11, 2024",new_in_current_snapshot,ClinVar variant_summary.txt.gz,baseline_only_public_assertion_snapshot
PROSP_CLV_3759761,3759761,BRIP1,Fanconi anemia complementation group J;Familial cancer of breast,Pathogenic,"criteria provided, single submitter",1,Fanconi anemia complementation group J;Familial cancer of breast,hereditary_cancer,2026-05-05,"Nov 10, 2025",new_in_current_snapshot,ClinVar variant_summary.txt.gz,baseline_only_public_assertion_snapshot
PROSP_CLV_3759791,3759791,BRIP1,Fanconi anemia complementation group J;Familial cancer of breast,Pathogenic,"criteria provided, single submitter",1,Fanconi anemia complementation group J;Familial cancer of breast,hereditary_cancer,2026-05-05,"Nov 15, 2024",new_in_current_snapshot,ClinVar variant_summary.txt.gz,baseline_only_public_assertion_snapshot
PROSP_CLV_3759796,3759796,TTN,Dilated cardiomyopathy 1G;Autosomal recessive limb-girdle muscular dystrophy type 2J,Likely pathogenic,"criteria provided, single submitter",1,Dilated cardiomyopathy 1G;Autosomal recessive limb-girdle muscular dystrophy type 2J,cardiomyopathy,2026-05-05,"Nov 15, 2024",new_in_current_snapshot,ClinVar variant_summary.txt.gz,baseline_only_public_assertion_snapshot
PROSP_CLV_3759797,3759797,TTN,Dilated cardiomyopathy 1G;Autosomal recessive limb-girdle muscular dystrophy type 2J,Likely pathogenic,"criteria provided, single submitter",1,Dilated cardiomyopathy 1G;Autosomal recessive limb-girdle muscular dystrophy type 2J,cardiomyopathy,2026-05-05,"Nov 24, 2024",new_in_current_snapshot,ClinVar variant_summary.txt.gz,baseline_only_public_assertion_snapshot
PROSP_CLV_3759804,3759804,TTN,Dilated cardiomyopathy 1G;Autosomal recessive limb-girdle muscular dystrophy type 2J,Likely pathogenic,"criteria provided, single submitter",1,Dilated cardiomyopathy 1G;Autosomal recessive limb-girdle muscular dystrophy type 2J,cardiomyopathy,2026-05-05,"Nov 16, 2024",new_in_current_snapshot,ClinVar variant_summary.txt.gz,baseline_only_public_assertion_snapshot
PROSP_CLV_3759835,3759835,TTN,Dilated cardiomyopathy 1G;Autosomal recessive limb-girdle muscular dystrophy type 2J,Likely pathogenic,"criteria provided, single submitter",1,Dilated cardiomyopathy 1G;Autosomal recessive limb-girdle muscular dystrophy type 2J,cardiomyopathy,2026-05-05,"Dec 18, 2024",new_in_current_snapshot,ClinVar variant_summary.txt.gz,baseline_only_public_assertion_snapshot
PROSP_CLV_3759843,3759843,TTN,Dilated cardiomyopathy 1G;Autosomal recessive limb-girdle muscular dystrophy type 2J,Likely pathogenic,"criteria provided, single submitter",1,Dilated cardiomyopathy 1G;Autosomal recessive limb-girdle muscular dystrophy type 2J,cardiomyopathy,2026-05-05,"Nov 21, 2024",new_in_current_snapshot,ClinVar variant_summary.txt.gz,baseline_only_public_assertion_snapshot
PROSP_CLV_3759847,3759847,TTN,Dilated cardiomyopathy 1G;Autosomal recessive limb-girdle muscular dystrophy type 2J,Likely pathogenic,"criteria provided, single submitter",1,Dilated cardiomyopathy 1G;Autosomal recessive limb-girdle muscular dystrophy type 2J,cardiomyopathy,2026-05-05,"Nov 21, 2024",new_in_current_snapshot,ClinVar variant_summary.txt.gz,baseline_only_public_assertion_snapshot
PROSP_CLV_3749232,3749232,TTN,Dilated cardiomyopathy 1G;Autosomal recessive limb-girdle muscular dystrophy type 2J|not provided,Likely pathogenic,"criteria provided, multiple submitters, no conflicts",2,Dilated cardiomyopathy 1G;Autosomal recessive limb-girdle muscular dystrophy type 2J|not provided,cardiomyopathy,2026-05-05,"Sep 26, 2025",new_in_current_snapshot,ClinVar variant_summary.txt.gz,baseline_only_public_assertion_snapshot
PROSP_CLV_3749427,3749427,MITF,"Melanoma, cutaneous malignant, susceptibility to, 8;Tietz syndrome;Waardenburg syndrome type 2A",Pathogenic,"criteria provided, single submitter",1,"Melanoma, cutaneous malignant, susceptibility to, 8;Tietz syndrome;Waardenburg syndrome type 2A",hereditary_cancer,2026-05-05,"Nov 06, 2025",new_in_current_snapshot,ClinVar variant_summary.txt.gz,baseline_only_public_assertion_snapshot
PROSP_CLV_3750979,3750979,TTN,Autosomal recessive limb-girdle muscular dystrophy type 2J;Dilated cardiomyopathy 1G|not provided,Likely pathogenic,"criteria provided, multiple submitters, no conflicts",2,Autosomal recessive limb-girdle muscular dystrophy type 2J;Dilated cardiomyopathy 1G|not provided,cardiomyopathy,2026-05-05,"Nov 11, 2024",new_in_current_snapshot,ClinVar variant_summary.txt.gz,baseline_only_public_assertion_snapshot
PROSP_CLV_3750981,3750981,FLNC,Distal myopathy with posterior leg and anterior hand involvement;Myofibrillar myopathy 5;not provided;Hypertrophic cardiomyopathy 26|Cardiovascular phenotype,Pathogenic,"criteria provided, multiple submitters, no conflicts",2,Distal myopathy with posterior leg and anterior hand involvement;Myofibrillar myopathy 5;not provided;Hypertrophic cardiomyopathy 26|Cardiovascular phenotype,cardiomyopathy,2026-05-05,"Dec 23, 2025",new_in_current_snapshot,ClinVar variant_summary.txt.gz,baseline_only_public_assertion_snapshot
PROSP_CLV_3750995,3750995,FLNC,not provided;Distal myopathy with posterior leg and anterior hand involvement;Hypertrophic cardiomyopathy 26;Myofibrillar myopathy 5,Pathogenic,"criteria provided, single submitter",1,not provided;Distal myopathy with posterior leg and anterior hand involvement;Hypertrophic cardiomyopathy 26;Myofibrillar myopathy 5,cardiomyopathy,2026-05-05,"Sep 23, 2024",new_in_current_snapshot,ClinVar variant_summary.txt.gz,baseline_only_public_assertion_snapshot
PROSP_CLV_3751021,3751021,TTN,Autosomal recessive limb-girdle muscular dystrophy type 2J;Dilated cardiomyopathy 1G,Likely pathogenic,"criteria provided, single submitter",1,Autosomal recessive limb-girdle muscular dystrophy type 2J;Dilated cardiomyopathy 1G,cardiomyopathy,2026-05-05,"Aug 18, 2025",new_in_current_snapshot,ClinVar variant_summary.txt.gz,baseline_only_public_assertion_snapshot
PROSP_CLV_3751079,3751079,TTN,Autosomal recessive limb-girdle muscular dystrophy type 2J;Dilated cardiomyopathy 1G,Likely pathogenic,"criteria provided, single submitter",1,Autosomal recessive limb-girdle muscular dystrophy type 2J;Dilated cardiomyopathy 1G,cardiomyopathy,2026-05-05,"Jun 12, 2024",new_in_current_snapshot,ClinVar variant_summary.txt.gz,baseline_only_public_assertion_snapshot
PROSP_CLV_3751103,3751103,TTN,Autosomal recessive limb-girdle muscular dystrophy type 2J;Dilated cardiomyopathy 1G,Likely pathogenic,"criteria provided, single submitter",1,Autosomal recessive limb-girdle muscular dystrophy type 2J;Dilated cardiomyopathy 1G,cardiomyopathy,2026-05-05,"May 15, 2024",new_in_current_snapshot,ClinVar variant_summary.txt.gz,baseline_only_public_assertion_snapshot
PROSP_CLV_3751115,3751115,FLNC,not provided;Distal myopathy with posterior leg and anterior hand involvement;Hypertrophic cardiomyopathy 26;Myofibrillar myopathy 5,Pathogenic,"criteria provided, single submitter",1,not provided;Distal myopathy with posterior leg and anterior hand involvement;Hypertrophic cardiomyopathy 26;Myofibrillar myopathy 5,cardiomyopathy,2026-05-05,"Jul 03, 2024",new_in_current_snapshot,ClinVar variant_summary.txt.gz,baseline_only_public_assertion_snapshot
PROSP_CLV_3751148,3751148,TTN,Autosomal recessive limb-girdle muscular dystrophy type 2J;Dilated cardiomyopathy 1G,Likely pathogenic,"criteria provided, single submitter",1,Autosomal recessive limb-girdle muscular dystrophy type 2J;Dilated cardiomyopathy 1G,cardiomyopathy,2026-05-05,"Apr 22, 2024",new_in_current_snapshot,ClinVar variant_summary.txt.gz,baseline_only_public_assertion_snapshot
PROSP_CLV_3751165,3751165,TTN,Autosomal recessive limb-girdle muscular dystrophy type 2J;Dilated cardiomyopathy 1G,Likely pathogenic,"criteria provided, single submitter",1,Autosomal recessive limb-girdle muscular dystrophy type 2J;Dilated cardiomyopathy 1G,cardiomyopathy,2026-05-05,"Oct 18, 2024",new_in_current_snapshot,ClinVar variant_summary.txt.gz,baseline_only_public_assertion_snapshot
PROSP_CLV_3751200,3751200,TTN,Autosomal recessive limb-girdle muscular dystrophy type 2J;Dilated cardiomyopathy 1G,Likely pathogenic,"criteria provided, single submitter",1,Autosomal recessive limb-girdle muscular dystrophy type 2J;Dilated cardiomyopathy 1G,cardiomyopathy,2026-05-05,"May 15, 2024",new_in_current_snapshot,ClinVar variant_summary.txt.gz,baseline_only_public_assertion_snapshot
PROSP_CLV_3751206,3751206,TTN,Autosomal recessive limb-girdle muscular dystrophy type 2J;Dilated cardiomyopathy 1G,Likely pathogenic,"criteria provided, single submitter",1,Autosomal recessive limb-girdle muscular dystrophy type 2J;Dilated cardiomyopathy 1G,cardiomyopathy,2026-05-05,"Oct 03, 2025",new_in_current_snapshot,ClinVar variant_summary.txt.gz,baseline_only_public_assertion_snapshot
PROSP_CLV_3751244,3751244,TTN,Autosomal recessive limb-girdle muscular dystrophy type 2J;Dilated cardiomyopathy 1G,Likely pathogenic,"criteria provided, single submitter",1,Autosomal recessive limb-girdle muscular dystrophy type 2J;Dilated cardiomyopathy 1G,cardiomyopathy,2026-05-05,"Nov 24, 2024",new_in_current_snapshot,ClinVar variant_summary.txt.gz,baseline_only_public_assertion_snapshot
PROSP_CLV_3751249,3751249,TTN,Autosomal recessive limb-girdle muscular dystrophy type 2J;Dilated cardiomyopathy 1G,Likely pathogenic,"criteria provided, single submitter",1,Autosomal recessive limb-girdle muscular dystrophy type 2J;Dilated cardiomyopathy 1G,cardiomyopathy,2026-05-05,"Aug 15, 2024",new_in_current_snapshot,ClinVar variant_summary.txt.gz,baseline_only_public_assertion_snapshot
PROSP_CLV_3751270,3751270,TTN,Autosomal recessive limb-girdle muscular dystrophy type 2J;Dilated cardiomyopathy 1G,Likely pathogenic,"criteria provided, single submitter",1,Autosomal recessive limb-girdle muscular dystrophy type 2J;Dilated cardiomyopathy 1G,cardiomyopathy,2026-05-05,"Oct 21, 2025",new_in_current_snapshot,ClinVar variant_summary.txt.gz,baseline_only_public_assertion_snapshot
PROSP_CLV_3751279,3751279,TTN,Autosomal recessive limb-girdle muscular dystrophy type 2J;Dilated cardiomyopathy 1G|Cardiovascular phenotype,Likely pathogenic,"criteria provided, multiple submitters, no conflicts",2,Autosomal recessive limb-girdle muscular dystrophy type 2J;Dilated cardiomyopathy 1G|Cardiovascular phenotype,cardiomyopathy,2026-05-05,"Mar 24, 2024",new_in_current_snapshot,ClinVar variant_summary.txt.gz,baseline_only_public_assertion_snapshot
PROSP_CLV_3752668,3752668,TTN,Autosomal recessive limb-girdle muscular dystrophy type 2J;Dilated cardiomyopathy 1G,Likely pathogenic,"criteria provided, single submitter",1,Autosomal recessive limb-girdle muscular dystrophy type 2J;Dilated cardiomyopathy 1G,cardiomyopathy,2026-05-05,"Sep 06, 2024",new_in_current_snapshot,ClinVar variant_summary.txt.gz,baseline_only_public_assertion_snapshot
PROSP_CLV_3752681,3752681,TTN,Autosomal recessive limb-girdle muscular dystrophy type 2J;Dilated cardiomyopathy 1G,Likely pathogenic,"criteria provided, single submitter",1,Autosomal recessive limb-girdle muscular dystrophy type 2J;Dilated cardiomyopathy 1G,cardiomyopathy,2026-05-05,"May 09, 2024",new_in_current_snapshot,ClinVar variant_summary.txt.gz,baseline_only_public_assertion_snapshot
PROSP_CLV_3752686,3752686,CSRP3,Hypertrophic cardiomyopathy 12;Dilated cardiomyopathy 1M,Pathogenic,"criteria provided, single submitter",1,Hypertrophic cardiomyopathy 12;Dilated cardiomyopathy 1M,cardiomyopathy,2026-05-05,"Jun 06, 2024",new_in_current_snapshot,ClinVar variant_summary.txt.gz,baseline_only_public_assertion_snapshot
PROSP_CLV_3752735,3752735,TTN,Autosomal recessive limb-girdle muscular dystrophy type 2J;Dilated cardiomyopathy 1G,Likely pathogenic,"criteria provided, single submitter",1,Autosomal recessive limb-girdle muscular dystrophy type 2J;Dilated cardiomyopathy 1G,cardiomyopathy,2026-05-05,"Apr 18, 2024",new_in_current_snapshot,ClinVar variant_summary.txt.gz,baseline_only_public_assertion_snapshot
PROSP_CLV_3752742,3752742,TTN,Autosomal recessive limb-girdle muscular dystrophy type 2J;Dilated cardiomyopathy 1G,Likely pathogenic,"criteria provided, single submitter",1,Autosomal recessive limb-girdle muscular dystrophy type 2J;Dilated cardiomyopathy 1G,cardiomyopathy,2026-05-05,"Oct 18, 2024",new_in_current_snapshot,ClinVar variant_summary.txt.gz,baseline_only_public_assertion_snapshot
PROSP_CLV_3752755,3752755,TTN,Autosomal recessive limb-girdle muscular dystrophy type 2J;Dilated cardiomyopathy 1G,Likely pathogenic,"criteria provided, single submitter",1,Autosomal recessive limb-girdle muscular dystrophy type 2J;Dilated cardiomyopathy 1G,cardiomyopathy,2026-05-05,"Nov 26, 2024",new_in_current_snapshot,ClinVar variant_summary.txt.gz,baseline_only_public_assertion_snapshot
PROSP_CLV_3752807,3752807,TTN,Autosomal recessive limb-girdle muscular dystrophy type 2J;Dilated cardiomyopathy 1G,Likely pathogenic,"criteria provided, single submitter",1,Autosomal recessive limb-girdle muscular dystrophy type 2J;Dilated cardiomyopathy 1G,cardiomyopathy,2026-05-05,"Nov 25, 2024",new_in_current_snapshot,ClinVar variant_summary.txt.gz,baseline_only_public_assertion_snapshot
PROSP_CLV_3752829,3752829,TTN,Autosomal recessive limb-girdle muscular dystrophy type 2J;Dilated cardiomyopathy 1G,Likely pathogenic,"criteria provided, single submitter",1,Autosomal recessive limb-girdle muscular dystrophy type 2J;Dilated cardiomyopathy 1G,cardiomyopathy,2026-05-05,"Feb 07, 2024",new_in_current_snapshot,ClinVar variant_summary.txt.gz,baseline_only_public_assertion_snapshot
PROSP_CLV_3752852,3752852,FLNC,not provided;Myofibrillar myopathy 5;Distal myopathy with posterior leg and anterior hand involvement;Hypertrophic cardiomyopathy 26,Pathogenic,"criteria provided, single submitter",1,not provided;Myofibrillar myopathy 5;Distal myopathy with posterior leg and anterior hand involvement;Hypertrophic cardiomyopathy 26,cardiomyopathy,2026-05-05,"Oct 05, 2024",new_in_current_snapshot,ClinVar variant_summary.txt.gz,baseline_only_public_assertion_snapshot
PROSP_CLV_3752922,3752922,TTN,Autosomal recessive limb-girdle muscular dystrophy type 2J;Dilated cardiomyopathy 1G,Likely pathogenic,"criteria provided, single submitter",1,Autosomal recessive limb-girdle muscular dystrophy type 2J;Dilated cardiomyopathy 1G,cardiomyopathy,2026-05-05,"Sep 02, 2024",new_in_current_snapshot,ClinVar variant_summary.txt.gz,baseline_only_public_assertion_snapshot
